tBJD,HJD,fits,dMag
1818.4831346075557,2458818.483134608,2019-11-30T23:35:42.830,1.1717926359191995
1818.5234124857748,2458818.5234124856,2019-12-01T00:33:42.839,1.1600944235059334
1818.5636903602685,2458818.56369036,2019-12-01T01:31:42.847,1.1614825398924256
1818.6011904479055,2458818.601190448,2019-12-01T02:25:42.855,1.1626520272281287
1818.6400794247802,2458818.6400794247,2019-12-01T03:21:42.862,1.1507718492358021
1818.6803572904264,2458818.6803572904,2019-12-01T04:19:42.870,1.1461345169825083
1818.7192462612475,2458818.7192462613,2019-12-01T05:15:42.877,1.1459149048950958
1818.758135229274,2458818.7581352293,2019-12-01T06:11:42.884,1.1652270613175826
1818.7984130860727,2458818.798413086,2019-12-01T07:09:42.891,1.1730164833627914
1818.837302048512,2458818.8373020487,2019-12-01T08:05:42.897,1.1649656345404835
1818.8761910081566,2458818.8761910084,2019-12-01T09:01:42.903,1.1572404751877763
1818.9164688561077,2458818.916468856,2019-12-01T09:59:42.909,1.1526338663332556
1818.9539689190651,2458818.953968919,2019-12-01T10:53:42.915,1.161602031954111
1818.9928578698627,2458818.9928578697,2019-12-01T11:49:42.920,1.165595127274031
1819.0317468183316,2458819.031746818,2019-12-01T12:45:42.925,1.143866770821481
1819.0720246551068,2458819.072024655,2019-12-01T13:43:42.930,1.141412657504666
1819.109524706888,2458819.109524707,2019-12-01T14:37:42.935,1.1540909430635962
1819.1498025380752,2458819.149802538,2019-12-01T15:35:42.939,1.1588624542136916
1819.1886914753682,2458819.1886914754,2019-12-01T16:31:42.943,1.178561467610451
1819.2275804098676,2458819.22758041,2019-12-01T17:27:42.947,1.1586549739244392
1819.267858232207,2458819.2678582324,2019-12-01T18:25:42.951,1.157261152555315
1819.306747161584,2458819.306747162,2019-12-01T19:21:42.955,1.1528571276929647
1819.3442471979993,2458819.344247198,2019-12-01T20:15:42.958,1.160711159515718
1819.3845250119566,2458819.3845250118,2019-12-01T21:13:42.961,1.1743857140811722
1819.423413932952,2458819.423413933,2019-12-01T22:09:42.964,1.1550038128386546
1819.462302851619,2458819.4623028515,2019-12-01T23:05:42.966,1.1712828365837926
1819.5025806571944,2458819.502580657,2019-12-02T00:03:42.969,1.1378825738827307
1819.5400806810362,2458819.540080681,2019-12-02T00:57:42.971,1.1473699609164585
1819.5803584810237,2458819.580358481,2019-12-02T01:55:42.973,1.1428510104127823
1819.6206362786843,2458819.6206362788,2019-12-02T02:53:42.974,1.1579892420718418
1819.6581362941433,2458819.658136294,2019-12-02T03:47:42.976,1.1455561026462147
1819.6984140862153,2458819.6984140864,2019-12-02T04:45:42.977,1.1465206832016188
1819.737302986256,2458819.7373029864,2019-12-02T05:41:42.978,1.1593601452232694
1819.7761918839683,2458819.776191884,2019-12-02T06:37:42.979,1.1583745141386879
1819.8150807788859,2458819.8150807787,2019-12-02T07:33:42.979,1.1616661889213673
1819.8553585597824,2458819.8553585596,2019-12-02T08:31:42.980,1.139736679010369
1819.8914696715692,2458819.8914696714,2019-12-02T09:23:42.980,1.157535930416124
1819.9317474478084,2458819.9317474477,2019-12-02T10:21:42.979,1.1632503224581867
1819.9692474437106,2458819.9692474436,2019-12-02T11:15:42.979,1.1445463669971012
1820.0109141031335,2458820.010914103,2019-12-02T12:15:42.979,1.1379161805307132
1820.0498029822195,2458820.0498029822,2019-12-02T13:11:42.978,1.1864969468366526
1820.0886918589772,2458820.088691859,2019-12-02T14:07:42.977,1.1572691613045674
1820.1275807334064,2458820.1275807335,2019-12-02T15:03:42.975,1.1257512232521583
1820.167858493347,2458820.1678584935,2019-12-02T16:01:42.974,1.1543106990276732
1820.2053584743485,2458820.2053584745,2019-12-02T16:55:42.972,1.1686826139166182
1820.244247341327,2458820.2442473415,2019-12-02T17:51:42.970,1.1612628727705923
1820.2831362055117,2458820.2831362053,2019-12-02T18:47:42.968,1.1485569570990293
1820.3234139552078,2458820.323413955,2019-12-02T19:45:42.966,1.1490781678899686
1820.3623028142702,2458820.362302814,2019-12-02T20:41:42.963,1.1267106908646005
1820.4011916710044,2458820.401191671,2019-12-02T21:37:42.960,1.1381932773030752
1820.4386916375706,2458820.4386916375,2019-12-02T22:31:42.957,1.1377662995660118
1820.4789693770222,2458820.478969377,2019-12-02T23:29:42.954,1.1498094193166095
1820.51785822584,2458820.517858226,2019-12-03T00:25:42.951,1.1360697334685828
1820.5567470727951,2458820.556747073,2019-12-03T01:21:42.947,1.1477732413517547
1820.5956359169563,2458820.595635917,2019-12-03T02:17:42.943,1.1608456121492547
1820.6359136456977,2458820.635913646,2019-12-03T03:15:42.939,1.1724917784451838
1820.673413598294,2458820.6734135984,2019-12-03T04:09:42.935,1.155890701788939
1820.7136913219128,2458820.713691322,2019-12-03T05:07:42.930,1.1576551837284317
1820.7525801562954,2458820.752580156,2019-12-03T06:03:42.925,1.1506489646287925
1820.791468987884,2458820.7914689877,2019-12-03T06:59:42.921,1.142821336143037
1820.8317467040529,2458820.831746704,2019-12-03T07:57:42.915,1.1483661317950042
1820.8692466445414,2458820.8692466444,2019-12-03T08:51:42.910,1.1606777774221186
1820.9081354691448,2458820.908135469,2019-12-03T09:47:42.905,1.166992304837964
1820.9484131778631,2458820.948413178,2019-12-03T10:45:42.899,1.1459857319788318
1820.9873019973445,2458820.9873019974,2019-12-03T11:41:42.893,1.126734617617247
1821.0261908144976,2458821.0261908146,2019-12-03T12:37:42.886,1.1301843449537468
1821.065079629322,2458821.0650796294,2019-12-03T13:33:42.880,1.158646879283204
1821.1039684413527,2458821.1039684415,2019-12-03T14:29:42.873,1.136711320214552
1821.1428572515206,2458821.1428572517,2019-12-03T15:25:42.867,1.148293069852973
1821.1470239094542,2458821.1470239093,2019-12-03T15:31:42.866,1.1210075074593178
1821.1817460588945,2458821.181746059,2019-12-03T16:21:42.860,1.1415038992914819
1821.2206348639402,2458821.2206348637,2019-12-03T17:17:42.852,1.1665689966352384
1821.2595236666584,2458821.2595236665,2019-12-03T18:13:42.845,1.1553126471160424
1821.2984124670475,2458821.298412467,2019-12-03T19:09:42.837,1.162197854994417
1821.3386901506203,2458821.3386901505,2019-12-03T20:07:42.829,1.1534644399481908
1821.3761900603752,2458821.3761900603,2019-12-03T21:01:42.821,1.1396384443017504
1821.4164677388258,2458821.416467739,2019-12-03T21:59:42.813,1.1349027845216517
1821.455356529436,2458821.4553565294,2019-12-03T22:55:42.804,1.1744600294153023
1821.4942453177177,2458821.4942453178,2019-12-03T23:51:42.795,1.1716952800249825
1821.5359118742304,2458821.5359118744,2019-12-04T00:51:42.786,1.182309468497472
1821.5734117723446,2458821.5734117725,2019-12-04T01:45:42.777,1.146219673077451
1821.6123005531758,2458821.6123005534,2019-12-04T02:41:42.768,1.165608050557218
1821.6498004470973,2458821.6498004473,2019-12-04T03:35:42.759,1.1727462864942109
1821.690078108319,2458821.690078108,2019-12-04T04:33:42.749,1.1441936313509864
1821.7303557672112,2458821.730355767,2019-12-04T05:31:42.738,1.1406940235139011
1821.7706334233108,2458821.7706334232,2019-12-04T06:29:42.728,1.1295577383915751
1821.8470220743156,2458821.8470220743,2019-12-04T08:19:42.707,1.133664743719811
1821.8859108388492,2458821.885910839,2019-12-04T09:15:42.696,1.1514524401627075
1821.9261884851685,2458821.926188485,2019-12-04T10:13:42.685,1.1756470272172508
1821.9650772445793,2458821.9650772447,2019-12-04T11:09:42.674,1.1573932222086976
1822.0039660021278,2458822.0039660023,2019-12-04T12:05:42.663,1.1550703709765044
1822.0414658727677,2458822.041465873,2019-12-04T12:59:42.651,1.163546087718585
1822.0803546256593,2458822.080354626,2019-12-04T13:55:42.640,1.1476004056302977
1822.120632259872,2458822.1206322596,2019-12-04T14:53:42.627,1.1550568022197811
1822.1581321239928,2458822.1581321238,2019-12-04T15:47:42.615,1.1711414399515747
1822.198409753083,2458822.198409753,2019-12-04T16:45:42.603,1.163557440636274
1822.2386873803102,2458822.23868738,2019-12-04T17:43:42.590,1.1741962789462628
1822.2775761210955,2458822.277576121,2019-12-04T18:39:42.577,1.1660733722926064
1822.3164648595516,2458822.3164648595,2019-12-04T19:35:42.564,1.167262240380732
1822.35535359568,2458822.3553535957,2019-12-04T20:31:42.551,1.152724423557898
1822.3942423294798,2458822.3942423295,2019-12-04T21:27:42.537,1.1607981644819114
1822.433131060951,2458822.433131061,2019-12-04T22:23:42.524,1.1419060764518019
1822.4720197900938,2458822.47201979,2019-12-04T23:19:42.510,1.1460896532726639
1822.5122974000928,2458822.5122974003,2019-12-05T00:17:42.495,1.1492206168393522
1822.5511861245798,2458822.551186125,2019-12-05T01:13:42.481,1.1514765005111713
1822.5914637299215,2458822.5914637297,2019-12-05T02:11:42.466,1.152979754940442
1822.6317413324691,2458822.6317413324,2019-12-05T03:09:42.451,1.164338625408055
1822.6692411672525,2458822.669241167,2019-12-05T04:03:42.437,1.163788888821019
1822.7081298824255,2458822.7081298823,2019-12-05T04:59:42.422,1.16075227431312
1822.7470185952711,2458822.747018595,2019-12-05T05:55:42.407,1.1624070302240403
1822.7845184235352,2458822.7845184235,2019-12-05T06:49:42.392,1.1751000416391728
1822.8247960139756,2458822.824796014,2019-12-05T07:47:42.376,1.1636855676284679
1822.8650736025543,2458822.8650736026,2019-12-05T08:45:42.359,1.1494726894390985
1822.9025734238335,2458822.902573424,2019-12-05T09:39:42.344,1.1582958818127533
1822.9428510072898,2458822.9428510075,2019-12-05T10:37:42.327,1.1583604258309366
1822.9817397066304,2458822.981739707,2019-12-05T11:33:42.311,1.1522796621049112
1823.020628403177,2458823.0206284034,2019-12-05T12:29:42.294,1.1419669637743521
1823.0595170978618,2458823.0595170977,2019-12-05T13:25:42.277,1.1517787490304927
1823.0997946715383,2458823.0997946714,2019-12-05T14:23:42.260,1.1510851958108583
1823.1372944797797,2458823.1372944796,2019-12-05T15:17:42.243,1.138653093935175
1823.1789609305865,2458823.1789609306,2019-12-05T16:17:42.224,1.1492913812970798
1823.2164607341706,2458823.216460734,2019-12-05T17:11:42.207,1.1383252901681424
1823.255349417214,2458823.255349417,2019-12-05T18:07:42.190,1.1444321233209132
1823.294238097928,2458823.294238098,2019-12-05T19:03:42.172,1.1310482254961158
